id,species,height,dbh,lat,lng,condition
224252,Deciduous,9,7.62,52.368017,4.917947,good
226116,Deciduous,6,2.54,52.368649,4.916306,good
224462,Deciduous,9,5.08,52.365692,4.913081,excellent
224463,Deciduous,9,5.08,52.365562,4.913159,fair
225105,Deciduous,9,5.08,52.364874,4.913213,good
225106,Deciduous,9,5.08,52.364835,4.913171,excellent
225483,Deciduous,6,2.54,52.365873,4.90793,fair
235773,Deciduous,9,5.08,52.365883,4.910025,excellent
239888,Deciduous,6,2.54,52.365759,4.910386,good
241427,Deciduous,6,2.54,52.365623,4.913205,fair
224335,Deciduous,6,2.54,52.369353,4.916412,good
225542,Deciduous,6,2.54,52.369399,4.916496,excellent
225543,Deciduous,6,2.54,52.369461,4.916537,fair
225544,Deciduous,6,2.54,52.369511,4.91652,good
225545,Deciduous,6,2.54,52.369556,4.916423,excellent
225550,Deciduous,6,2.54,52.369314,4.916312,fair
223730,Deciduous,6,2.54,52.363683,4.915694,fair
223383,Deciduous,6,2.54,52.362978,4.915885,good
225156,Deciduous,6,2.54,52.36407,4.919448,good
225300,Deciduous,9,5.08,52.364465,4.920285,excellent
225693,Deciduous,6,2.54,52.365035,4.912605,fair
225748,Deciduous,6,2.54,52.365961,4.909767,good
225097,Deciduous,6,2.54,52.365008,4.913624,good
225103,Deciduous,6,2.54,52.365107,4.913638,excellent
225104,Deciduous,6,2.54,52.365056,4.913688,fair
225320,Deciduous,6,2.54,52.365062,4.913525,good
225749,Deciduous,6,2.54,52.366002,4.909203,excellent
142546,Deciduous,15,10.16,52.362356,4.919742,fair
142547,Deciduous,15,10.16,52.362439,4.919813,good
142756,Deciduous,15,10.16,52.362379,4.91984,excellent
224461,Deciduous,15,10.16,52.36563,4.913018,fair
225098,Deciduous,18,12.7,52.365315,4.91379,good
225536,Deciduous,15,10.16,52.36544,4.910643,good
237947,Deciduous,24,17.78,52.367914,4.909034,excellent
238167,Deciduous,24,17.78,52.367706,4.908086,fair
223157,Deciduous,9,7.62,52.36592,4.908552,excellent
224273,Deciduous,9,7.62,52.368248,4.912782,fair
224279,Deciduous,15,10.16,52.36821,4.912897,good
224482,Deciduous,9,7.62,52.368309,4.912611,excellent
224502,Deciduous,9,7.62,52.368518,4.912001,fair
224507,Deciduous,9,7.62,52.36846,4.912173,good
226029,Deciduous,9,7.62,52.368583,4.911815,excellent
226030,Deciduous,9,7.62,52.368673,4.911554,fair
226031,Deciduous,9,7.62,52.368733,4.911379,good
226251,Deciduous,9,7.62,52.368369,4.912437,excellent
226253,Deciduous,9,7.62,52.368835,4.910871,fair
226462,Deciduous,9,7.62,52.368792,4.91121,good
241712,Deciduous,6,2.54,52.365348,4.911098,good
241713,Deciduous,6,2.54,52.365325,4.911162,excellent
241714,Deciduous,6,2.54,52.365275,4.911115,fair
241715,Deciduous,6,2.54,52.365294,4.911058,good
224205,Deciduous,15,10.16,52.366027,4.908397,fair
238165,Deciduous,15,10.16,52.367864,4.908355,good
130303,Deciduous,9,7.62,52.363197,4.920376,good
142984,Deciduous,6,7.62,52.363216,4.920611,fair
225784,Deciduous,6,2.54,52.369918,4.911437,excellent
